8951,Charles Waugh
8952,Mart
8953,Michael Levin
8954,Rosemary Wells
8955,Joe Dominguez
8956,Vicki Robin
8957,Elizabeth Pope
8958,John Gilstrap
8959,Stephen Horn
8960,Jack Olsen
8961,Joel Porte
8962,William Poundstone
8963,Sara Donati
8964,Laraine T. Zappert
8965,Christopher M. Byron
8966,Christopher Down
8967,Li
8968,Booth Tarkington
8969,Tim Sandlin
8970,Joseph D. Pistone
8971,Jonathan Baird
8972,Carol M. Allen
8973,Tony Strong
8974,Alistair MacLeod
8975,John Colby
8976,Inigo Surguy
8977,Rudiger Voigt
8978,Jeffrey Haas
8979,R. D. Ginn
8980,Rick Fields
8981,Peggy Taylor
8982,Rex Weyler
8983,Rick Ingrasci
8984,David Breashears
8985,Walter Satterthwait
8986,William Mize
8987,C. J. Box
8988,Peter Moore Smith
8989,Denise Mina
8990,Ron Franscell
8991,Amanda Foreman
8992,David Starkey
8993,Elizabeth Jane Howard
8994,Charles Spencer
8995,Earl Spencer
8996,Nancy Mitford
8997,Nancy Singer
8998,Austin S. Camacho
8999,Gregg Hurwitz
9000,Colin Bateman
9001,Gil Brewer
9002,E. V. Cunningham
9003,Gillian Roberts
9004,Edward Lear
9005,Children's Dover Thrift
9006,Stuart R. Kaplan
9007,Mike Myers
9008,Sarah Lyddon Morrison
9009,Joshua Halberstam
9010,Bruce Porter
9011,Mark Christensen
9012,MATSURI AKINO
9013,Mari Akino
9014,Kanan
9015,Sakurako Gokurakuin
9016,Ken Akamatsu
9017,Yukito Kishiro
9018,Byron Preiss
9019,Masami Tsuda
9020,Rachel Hawthorne
9021,Mark Kalesniko
9022,Reiko Momochi
9023,Tokyopop
9024,Rei Idumi
9025,Tatsuya Hamazaki
9026,Miwa Ueda
9027,Dan Papia
9028,Beverley Birch
9029,Tony Kerins
9030,Christopher Hart
9031,Hinako Ashihara
9032,Tomoko Taniguchi
9033,John Burningham
9034,Barrett
9035,Storytime Collection Childrens
9036,Terry Deary
9037,Barbara Allen
9038,Philip Reeve
9039,Dreamworks
9040,Angela Sommer-Bodenburg
9041,Amelie Glienke
9042,Kjartan Poskitt
9043,Chris Fisher
9044,Phil Roxbee-Cox
9045,Sue Hellard
9046,Alan Gibbons
9047,Apsley Cherry Garrard
9048,Anna Wimschneider
9049,Brigitte Walitzek
9050,John S Mill
9051,Michael Sontheimer
9052,Heinrich Von Kleist
9053,Helmut Sembdner
9054,Phyllis D. James
9055,Marcel Reich-Ranicki
9056,Richard Zoozmann
9057,Irma Kurtz
9058,Craig Smith
9059,Knut Krüger
9060,Troy Denning
9061,Philip
9062,"Slattery, Joan (editor) Pullman"
9063,Joris-Karl Huysmans
9064,Simon Callow
9065,George Chapman
9066,Isabel Alcántara
9067,Sandra Egnolff
9068,Catherine Crowe
9069,Gina Wisker
9070,Deborah Grandinetti
9071,David Colbert
9072,Jarrold Publishing
9073,Alexander Trocchi
9074,Judith Herrin
9075,Roger Highfield
9076,Carlo Fruttero
9077,Franco Lucentini
9078,Richard Taylor
9079,W. E. B. Griffin
9080,Rudolf Steiner
9081,D. Osmond
9082,J. Collis
9083,Carlo A. Michelini
9084,Cate Tiernan
9085,Matilde Olivella Castells
9086,Elizabeth Guzmán
9087,Paloma
9088,Christopher Kendris
9089,And The Language Experts At Berlitz
9090,David A. Van Meter
9091,Kathy Herman
9092,Al Roker
9093,D. J. Donaldson
9094,Michael H. Brown
9095,Jeff Coghill
9096,Eugene C. Kennedy
9097,Patricia Sargent
9098,Garson Kanin
9099,Twain
9100,Nathan Pritikin
9101,"Rachel Carson,Al Gore,Lois"
9102,Louis Darling
9103,Kay Mills
9104,Susan Sheehan
9105,Edith Deen
9106,Ian St.James
9107,John Buchan
9108,Roz Levine
9109,Enid C. King
9110,Brian Price T
9111,Harper Collins Publishers
9112,R. K. Gordon
9113,Charles S. Carver
9114,Michael F. Scheier
9115,Calvin S. Hall
9116,Vernon J. Nordby
9117,Michael Kanaly
9118,Richard H. Green
9119,Louise Hay
9120,Janet Kagan
9121,Colonel David H. Hackworth
9122,Julie Sherman
9123,Robert Bramson
9124,Michele Hall
9125,Robert Graves
9126,O. Henry
9127,Holly Thompson
9128,Kathleen Givens
9129,Jim Harrison
9130,Aramis Thorn
9131,Nancy Springer
9132,Gilles Perrault
9133,Stephen Knight
9134,Morris L. West
9135,Jean Plaidy
9136,Ethel Barrett
9137,Tracy West
9138,Keith Batcheller
9139,Judith Gould
9140,BH&amp
9141,G Editors
9142,Simone Simmons
9143,Peter J. Heck
9144,Richard Ellmann
9145,T Cooper
9146,Wolfgang Schüssel
9147,Ilon Wikland
9148,Sheri McGregor
9149,Jurek Becker
9150,James Cowan
9151,Maisie Mosco
9152,Stan Rapp
9153,Tom Collins
9154,Hal Rosenbluth
9155,David H. Maister
9156,Eric A. Knudsen
9157,A. Grove Day
9158,Robert B. Miller
9159,Stephen E. Heiman
9160,Tad Tuleja
9161,Michael LeBoeuf
9162,Shiva Naipaul
9163,James B. South
9164,William Irwin
9165,Rob Macgregor
9166,Gregory Benford
9167,Elizabeth Castro
9168,Doris Egan
9169,Martha Wells
9170,Pagan Kennedy
9171,Sherwood Smith
9172,Leonard Maltin
9173,Tomie De Paola
9174,Rising Moon Editors
9175,Don Hewitt
9176,Jill Marie Landis
9177,Hampton Howard
9178,Velda Johnston
9179,Howard Cosell
9180,Peter Bonventre
9181,Sol Stein
9182,Regina Kehn
9183,Heike Schwarzbauer
9184,Rick T
9185,Joe Benitez
9186,Marcia Chen
9187,David
9188,Christopher Roden
9189,Michael Hayden
9190,Rachael Leigh Cook
9191,Giovanni Boccaccio
9192,G. H. McWilliam
9193,Emilio Salgari
9194,Alma Maritano
9195,Luigi Ricci
9196,Christian Gauss
9197,Jack Kornfield
9198,Carr Clifton
9199,Patricia Wentworth
9200,Jack Du Brul
9201,Richard Steinberg
9202,Rick Bundschuh
9203,Penny Jordan
9204,Linda Turner
9205,James P. McGettigan
9206,Jan Rogozinski
9207,Mandy Andress
9208,Jon Ronson
9209,Ron Pretty
9210,W.Gordon Smith
9211,Alethea Hayter
9212,Yukio Mishima
9213,Kathleen Sky
9214,Sondra Marshak
9215,Myrna Culbreath
9216,Kij Johnson
9217,Kelly Freas
9218,Tom Kidd
9219,Karen Rispin
9220,Eric W. Weisstein
9221,Albert Ellis
9222,Robert A. Harper
9223,Melvin Powers
9224,Edgar Evans Cayce
9225,Henry Reed
9226,Herbert B. Puryear
9227,Richard I. Abrams
9228,S
9229,L. Perry Wilbur
9230,Webster Kuswa
9231,Jerry O'Brien
9232,Jane Roberts
9233,Donald Thompson
9234,Phil Donahue &amp
9235,Co
9236,Dr. Gene Brewer
9237,John Schilb
9238,Elizabeth A. Flynn
9239,John Clifford
9240,Jeff Reid
9241,Lawrence M. Krauss
9242,Pierre Gripari
9243,Chris Kitch
9244,Caroline Myss
9245,Pociao
9246,Udo Breger
9247,B. Kliban
9248,Aritha Van Herk
9249,Frances Itani
9250,Karen Dudley
9251,Jamie Bastedo
9252,Alfonso Ortiz
9253,Alfons
9254,John R. Dann
9255,Martin Edic
9256,Modris Eksteins
9257,Linnea Due
9258,Charlene Spretnak
9259,Michel Tremblay
9260,John Van Burek
9261,Bill Glassco
9262,David Fennario
9263,Holley Rubinsky
9264,Barbara Robinson
9265,Robert Hass
9266,Edward Bellamy
9267,Gregory Howard Williams
9268,Elaine Camp
9269,Naomi Horton
9270,Browning
9271,Edith St. George
9272,Gousha
9273,Carol Norris
9274,Dorothy Ann Bernard
9275,Elizabeth August
9276,Tim F. LaHaye
9277,Dorothy Sayer
9278,Terris McMahan Grimes
9279,Katherine Kurtz
9280,Richard Miniter
9281,John Cheever
9282,Catherine Cookson
9283,Pamela Morsi
9284,E. Fuller Torrey
9285,Imraan Coovadia
9286,Paul Preuss
9287,Marlo Thomas
9288,Friends
9289,Richard Lischer
9290,Robert Hellenga
9291,Campbell Soup Company
9292,Nancy Bell
9293,Liz Neporent
9294,Suzanne Schlosberg
9295,Doug Lipman
9296,Jack Prelutsky
9297,Marilyn Hafner
9298,Ed Rose
9299,Harlynne Geisler
9300,Jennifer Justice
9301,Susan Wilson
9302,Valerie Marsh
9303,Patrick K. Luzadder
9304,Margaret Read MacDonald
9305,Paul Aurandt
9306,Pleasant DeSpain
9307,David Heflick
9308,Patrick Fraley
9309,Michael Harrison
9310,Christopher Stuart-Clark
9311,Loung Ung
9312,Nellie Bly
9313,A.J. Jacobs
9314,Thomas Norton
9315,Stephen C. Lundin
9316,Harry Paul
9317,John Christensen
9318,Lynn Abbey
9319,Dave Duncan
9320,Murry
9321,Michael Jensen
9322,Charles Causely
9323,M. E. Bradford
9324,Russell Kirk
9325,Allen Klein
9326,Robert H. Bork
9327,Thomas L. Friedman
9328,Molière
9329,Jean Sasson
9330,Andrew Sanders
9331,Patricia Crick
9332,Geoffrey Moore
9333,Mrs. Mary Rowlandson
9334,Mary Rowlandson
9335,Jon Katz
9336,Brigitta Restorff
9337,Effie Leland Wilder
9338,Laurie Allen Klein
9339,Shauna Singh Baldwin
9340,Venerable Henepola Gunaratana
9341,Barbara Quick
9342,Lori Reid
9343,Bee Willey
9344,Irene Radford
9345,Brian Froud
9346,Jessica Macbeth
9347,Naomi Kritzer
9348,Karleen Koen
9349,Ann Chamberlin
9350,Patrick Dunleavy
9351,Randy Moravec
9352,Kate Thompson
9353,Rosalind M. Greenberg
9354,John Nunneley
9355,Arnold Stadler
9356,Angelika Fel A
9357,Joe Harnell
9358,Ira Skutch
9359,T.J. MacGregor
9360,Joanna Campbell
9361,"Various,Editor"
9362,Introduction Burton Raffel
9363,Ann Bell
9364,Michelle Caruso
9365,Nicholas W. Maier
9366,Rick Ridgway
9367,Michelle Stacey
9368,James Bradley
9369,Kees Van Kooten
9370,Graham Thomas
9371,Kim Antieau
9372,Brian Lumley
9373,Bud MacFarlane Jr
9374,Ray Shannon
9375,Lee Hoffman
9376,Lyle Brandt
9377,L. A. Banks
9378,Elaine Moore
9379,Dawn Stewardson
9380,Michael Mogadam
9381,Ulrich Bitz
9382,JILL MANSELL
9383,William Jeremiah Coughlin
9384,William Coughlin
9385,D. W. Buffa
9386,D.W. Buffa
9387,Eric Berne
9388,Tananarive Due
9389,Alice Koller
9390,Erin Pizzey
9391,Emma Gold
9392,Lawrence
9393,Sarah Bird
9394,Jacqueline DeMontravel
9395,Deborah Smith
9396,Sandra Chastain
9397,John Glenn
9398,Nick Taylor
9399,Gladys Knight
9400,Fred J
9401,M.D. Epstein
9402,Elaine Fantle Smimberg
9403,Asha Bandele
9404,Genia Wennerstrom
9405,Robert Frost
9406,David Bradley
9407,Dewitt Jones
9408,Renée Zucker
9409,Rumiko Takahashi
9410,Naoko Takeuchi
9411,Chikako Noma
9412,Naako Takeuchi
9413,Sherri Mandell
9414,Michael Pearce
9415,Judith Swaddling
9416,Nancy Kerrigan
9417,Steve Woodward
9418,Andrews McMeel Publishing
9419,Glenn Stout
9420,The #1 Sports Writer
9421,Andrew Donkin
9422,Betty
9423,"Salter, Owen (editor) Cuthbert"
9424,Gillian Chapman
9425,H. J. Rose
9426,W. H. D. Rouse
9427,Ernest Shackleton
9428,Carl
9429,Hiaasen
9430,Moses Hadas
9431,G. M. A. Grube
9432,S. Peters
9433,Karen Meyer
9434,Spain
9435,J. Robert King
9436,K. B. Bogen
9437,Janny Wurts
9438,C. Dean Andersson
9439,Mitchell Graham
9440,John Helfers
9441,Elaine Cunningham
9442,Keith Robar
9443,Simone Sassen
9444,Berlin
9445,Stan Cutler
9446,Delia Ephron
9447,Will Lawson
9448,James Morgan
9449,Sidney Abbott
9450,Barbara Love
9451,Leah Rabin
9452,Helen Epstein
9453,Victor Klemperer
9454,Stephen Graham Jones
9455,Leila Vennewitz
9456,P.J. Gearing
9457,E.V. Brunson
9458,Thomas Clark
9459,Bruce Woods
9460,Peter Blocksom
9461,Angela Ter
9462,New York Public Library
9463,William Noble
9464,Rick Buda
9465,Jan Harold Brunvand
9466,Nevins
9467,Robert K. Ressler
9468,Margaret Visser
9469,Oswald Wynd
9470,Steven Brust
9471,Cynthia Rutledge
9472,Ellen Bass
9473,Joan Barzilay Freund
9474,Leigh Keno
9475,Leslie Keno
9476,Georges Pérec
9477,Kenneth Uptegrove
9478,American College Of Sports Medicine
9479,ACSM
9480,David Watmough
9481,David Magarshack
9482,David Magarsha
9483,Jane Hitchcock
9484,George Konrad
9485,Phil Farrand
9486,Joe
9487,Daniel B. Baker
9488,Sean O'Brien Strub
9489,Bill Henning
9490,Bi
9491,Isabel Anders
9492,Sherryl Jordan
9493,Kelvin Christopher James
9494,Ann Granger
9495,Axel Merz
9496,Michael Stewart
9497,R. Karl Largent
9498,Muriel Gray
9499,Helias
9500,Salvatore R.a
9501,Denise Bombardier
9502,Dani Sinclair
9503,Suzanne Ellison
9504,Robert H. Eisenman
9505,Katherine Anne Porter
9506,Harriet Beecher Stowe
9507,Ruth Hayes
9508,Wolf Von Lojewski
9509,William Norris
9510,Hansjörg Martin
9511,Margaret Millar
9512,Bill Hybels
9513,Lynne Hybels
9514,Luigi Pirandello
9515,Sophocles
9516,Aristophanes
9517,India Edghill
9518,Bernhard Straub
9519,Eric Ambler
9520,Bruce McCall
9521,Hanns Peter Karr
9522,Walter Wehner
9523,Jane Simmons
9524,Jürgen Ebertowski
9525,No Author
9526,Wolfram Fleischhauer
9527,Denis Pethebridge
9528,Dewey Gram
9529,Earma Brown
9530,Alzir He
9531,Richard D. Kellough
9532,Noreen G. Kellough
9533,Jane E. Aaron
9534,Totline
9535,Susan B. Neuman
9536,Carol Copple
9537,Sue Bredekamp
9538,Nationa
9539,Lois McCue
9540,Jula Libonn
9541,Shirley Raines
9542,Robert J. Canady
9543,Judith Schickendanz
9544,Linda Acredolo
9545,Susan Goodwyn
9546,Daniel Avram Richman
9547,L. Curtis
9548,Rosalind Charlesworth
9549,Helen Bee
9550,Helen Harrison
9551,Ann Kositsky
9552,Joan Beck
9553,Dr. Robert Bucknam
9554,Barbara Rowley
9555,B. Blake Levitt
9556,Benjamin Spock
9557,Pierre Le Rouzic
9558,Dell Publishing
9559,Julie Hagstrom+joan Morri
9560,Sandi Kahn Shelton
9561,Princeton Language Institute
9562,Jay Sylvan Cohen
9563,Robert Berkow
9564,Edie Jarolim
9565,Moira Duggan
9566,Jeff Perk
9567,Earl Steinbicker
9568,Tracey Menges
9569,Stephen Colwell
9570,Ann Shulman
9571,Sheryl Lindsell-Roberts
9572,William H. Hylton
9573,David Lambert
9574,Peter Ward
9575,Christopher McGowan
9576,Tom Brown
9577,Phillip E. Pack
9578,Jerry Bobrow
9579,Herbert S. Zim
9580,Chandler S. Robbins
9581,Bertel Bruun
9582,Ar
9583,Jonathan A. Michaels
9584,William Pollack
9585,Cynthia Griffin Wolff
9586,Michael Murphy
9587,Akif Pirincci
9588,A. Mousnier-Lompré
9589,Howard P. Lovecraft
9590,H. P. (Howard Philips) Lovecraft
9591,Jacques Papy
9592,Simone Lamblin
9593,Yves Ri
9594,Eric-Emmanuel Schmitt
9595,Jim Hougan
9596,Werner Sikorski
9597,Rainer Laabs
9598,Rudy Rucker
9599,Antoine Volodine
9600,Raphael Aloysius Lafferty
9601,Emmanuel Jouanne
9602,Jacques Barbéri
9603,Somtow Sucharitkul
9604,Elisabeth Vonarburg
9605,Jean-Pierre Harrison
9606,Arnauld Pontier
9607,Monika Blaich
9608,James Houston
9609,Dutch Sheets
9610,J. T. L James
9611,Larry K. Brendtro
9612,Martin Brokenleg
9613,Steve Van Bocke
9614,Greg Giangrande
9615,Stephanie Clement
9616,Richard Morris
9617,John Muir
9618,Anne Delbee
9619,Helmut Kossodo
9620,ARNOLD P. ABBOTT
9621,Malcolm Lowry
9622,Marcus J. Borg
9623,Ian Carr
9624,Digby Fairweather
9625,Brian Priestly
9626,Bryan Appleyard
9627,Margaret MacMillan
9628,Richard Holbrooke
9629,Casey Hampton
9630,Sarah Turnbull
9631,Charles Todd
9632,Echo Heron
9633,Donea L. Shane
9634,Lisa Goldstein
9635,John Edgar Wideman
9636,P. W. Storm
9637,Cynthia D. Grant
9638,Ronald Tierney
9639,James W. Huston
9640,Ward Carroll
9641,Richard Herman
9642,Brian Haig
9643,Michael Ridpath
9644,Avodah K. Offit
9645,Allan Topol
9646,Don Passman
9647,Susan Feldman
9648,John Krist
9649,Jon Stewart
9650,James D. Watson
9651,Edward De Bono
9652,P S Rushforth
9653,Carole Klein
9654,Brian Lee
9655,Lisa Alther
9656,Max Beerbohm
9657,Erin Hart
9658,Susan Hillmore
9659,Gemma Grott
9660,Robin Pilcher
9661,Kimberly Willis Holt
9662,David Rakoff
9663,Tony Vigorito
9664,William Harvey
9665,N. J. Dawood
9666,Jonathon Lazear
9667,Wendy Lazear
9668,David Borgenicht
9669,Sarah Jordan
9670,Afi-Odelia E. Scruggs
9671,Mary Ann McDonald
9672,Amy Sylvester Katoh
9673,Shin Kimura
9674,Yutaka Satoh
9675,ALEJANDRO DUMAS
9676,GUILLERMO PIEDRAHITA
9677,Ric Edelman
9678,James M. McPherson
9679,Richard M. Ketchum
9680,Allan Haley
9681,Jeff Carlson
9682,Glenn Fleishman
9683,Toby Malina
9684,Lynn Haller
9685,Diana Martin
9686,John Tollett
9687,Diane Martin
9688,Mitzi Szereto
9689,Michael Farquhar
9690,Roni Jay
9691,Daniella Chace
9692,Maureen B. Keane
9693,David Smith
9694,Kevin Neary
9695,Carole Bloom
9696,Marion Meade
9697,Michelle Magorian
9698,Kate Grenville
9699,Henri Troyat
9700,Robin
9701,"Van Der Vat, Dan Gardiner"
9702,Gary Jennings
9703,Howard Shaw
9704,C.J. McKnight
9705,Ross Petras
9706,Kathryn Petras
9707,Bill Shoemaker
9708,Leo Giroux Jr
9709,Dik Browne
9710,Nancy K. Robinson
9711,Monique Bonnet
9712,Jeffrey Marks
9713,Jeremy Leven
9714,Arthur N Schwartz
9715,Francis Steegmuller
9716,Joan Stoliar
9717,Patricia Veryan
9718,Tanya Anne Crosby
9719,George Alec Effinger
9720,Joy Grdnic
9721,Celeste De Blasis
9722,Elliot S. Maggin
9723,Helen Hooven Santmyer
9724,Stephen Greenleaf
9725,David Ackroyd
9726,David Robbins
9727,Mark Yarnell
9728,Rene Reid Yarnell
9729,Richard Poe
9730,John Milton Fogg
9731,Christopher Maurer
9732,Richard Leakey
9733,Jeffrey Meyers
9734,Steven Saylor
9735,Riane Eisler
9736,Kim Carlson
9737,Carrie Floyd
9738,Beppe Severgnini
9739,Giles Watson
9740,Christopher G. Moore
9741,Peter Friedrich
9742,Arthur L. Burton III (Alb3)
9743,Lauren Ruth Wiener
9744,Wiener
9745,Christin Lore Weber
9746,Regena Thomashauer
9747,Stephanie James
9748,Grace Livingston Hill Library
9749,Isabella MacDonald A
9750,N. Curtis
9751,Bradley Trevor Greive
9752,Patricia A Mckillip
9753,Perrault
9754,Virginie Despentes
9755,Bernard Gagnebin
9756,Marcel Raym
9757,Mike Resnick
9758,Pierre-Paul Durastanti
9759,Brite
9760,Michael Resnick
9761,William Desmond
9762,Paul Klee
9763,Thierry Soufflard
9764,Robert Musil
9765,Philippe Jaccottet
9766,Lester Bangs
9767,John Robert Colombo
9768,April Wilson
9769,Dana Reed
9770,David Wiesner
9771,Lee Gruenfeld
9772,Conrad Richter
9773,James Gurney
9774,Lisa Potts
9775,Kate Christensen
9776,Lewis Burke Frumkes
9777,Paula Begoun
9778,Deborah Eisenberg
9779,Ruth Moose
9780,Mary Tannen
9781,Casey Makela
9782,Kathy Lamancusa
9783,David Lavender
9784,David James Duncan
9785,Patricia Arrigoni
9786,Nicholas Negroponte
9787,Roger Fisher
9788,William L. Ury
9789,Richard P. Feynman
9790,A. J McClane
9791,Richard Berman
9792,Ella E. Clark
9793,Ernest H Rosenbaum
9794,John Donoghue
9795,James Swain
9796,Erle Stanley Gardner
9797,Ben Rice
9798,Lucretia Walsh Grindle
9799,Andrea Juno
9800,V. Vale
9801,Ralph Leighton
9802,Edward Hutchings
9803,John Logue
9804,Klaus Lambrecht
9805,Dinka Mrkowatschki
9806,Leonard Cohen
9807,Vaclav Havel
9808,Werner Gross
9809,Rosa Luxemburg
9810,Annelies Laschitza
9811,Georg Adler
9812,Gerhard Prause
9813,Tratschke
9814,Robert Nozick
9815,Dan Cavicchio
9816,M. Therese Young
9817,Miranda Gray
9818,Ken Carey
9819,Judith Stamper
9820,Genevi Stamper
9821,David Daniel
9822,Reginald Hill
9823,Hilary Walden
9824,William F
9825,Jr. Buckley
9826,Alexandria Ripley
9827,Rebecca Harding Davis
9828,Tillie Olsen
9829,Peggy Rambach
9830,Le Carre
9831,R. David Thomas
9832,Ron Beyma
9833,Walter Anderson
9834,Kate Saunders
9835,Mark Mittelberg
9836,Margaret M. Kimmel
9837,Mark Juergensmeyer
9838,David Wong Louie
9839,John Ashbery
9840,James Schuyler
9841,Bob Schieffer
9842,Roy Parvin
9843,Gloria Gaither
9844,Shirley Dobson
9845,Russ Flint
9846,Martha Saxton
9847,Hysteria Magazine
9848,Deborah Werksman
9849,Jill Ker Conway
9850,Ms. Nancy L. Mace MA
9851,Dr. Peter V. Rabins MD MPH
9852,Dr
9853,Patricia L. Wrede
9854,Lipman
9855,Ginny Elkin
9856,Deborah Coates
9857,Mary Tyler Moore
9858,Jim Lehrer
9859,Karen Duffy
9860,Jane Pettigrew
9861,Tamara Traeder
9862,Carmen Renee Berry
9863,Carmen Renee Ber
9864,Stephen Booth
9865,June Rose
9866,Terry Southern
9867,Su Tong
9868,John Harding
9869,Nick Redfern
9870,Andy Roberts
9871,Nigel Williams
9872,M. J. Hyland
9873,Jeremy Poolman
9874,Daniel Menaker
9875,Tom McNab
9876,Diane Mckinney-whetstone
9877,Nicholas Blincoe
9878,Ron Liebman
9879,Dave Davies
9880,Charles Barkley
9881,Roy S. Johnson
9882,Paul Feig
9883,George B. Addison
9884,Jack M. Bickham
9885,Peter Moore
9886,P. Anthony
9887,Deborah DEUTSCHMAN
9888,Walter Velez
9889,W.S. Milner
9890,Ray Kurzweil
9891,Susan Johnson
9892,R. T. Stevens
9893,Celia Rees
9894,Joanna Hershon
9895,Clarissa Pinkola Estes
9896,Deborah Copaken Kogan
9897,Jeannine Kadow
9898,Christel Wiemken
9899,Bruce Patterson
9900,Paul Denham
9901,Edward E. Kramer &amp
9902,"Peter Crowther,Forrest J. A"
9903,Hilary Masters
9904,Peter Blauner
9905,Robert Jastrow
9906,Gonzalo Lira
9907,Terry Farish
9908,Joe McGinniss
9909,Avery Corman
9910,Dan G. Stone
9911,Kenneth J. Harvey
9912,Anna Murdoch
9913,Stephen Dixon
9914,Marci McDonald
9915,Penny Dale
9916,Anabel Kindersley
9917,Barnabas Kindersley
9918,UNICEF
9919,Wayne G. Hammond
9920,Christina Scull
9921,Leo Lionni
9922,R. H. W. Dillard
9923,Betty Mindlin
9924,Donald Slatoff
9925,J R R Tolkien
9926,Andrew Boyd
9927,Brian Bond
9928,Owen Beattie
9929,John Geiger
9930,Kelley Armstrong
9931,Time-Life Books
9932,Time Life Books
9933,George Perry
9934,Clive Barda
9935,David Marples
9936,David Wright
9937,Claudia L. Johnson
9938,Mark Waid
9939,Carolina Maria De Jesus
9940,The Main Street Press
9941,Wilhelm K. Grimm
9942,Lore S
9943,Aine O'Connor
9944,Voltaire - Translated By John Butt
9945,Cooper
9946,J.F
9947,Christoph Göhler
9948,Laura Wilson
9949,Caroline Einhäupl
9950,Paule Constant
9951,Helene Karmasin
9952,Harro Christensen
9953,Walter Allen
9954,Ziauddin Sardar
9955,Bruce Pandolfini
9956,Josephine Saxton
9957,Suzanne Weyn
9958,Allan Zullo
9959,Roy MacGregor
9960,Åke Edwardson
9961,Angelika Kutsch
9962,Amy Hempel
9963,J.D. McClatchy
9964,Jed Gillen
9965,S. Robinson
9966,Richard Harrington
9967,Jack Vance
9968,Marcus Cunliffe
9969,William J. Caunitz
9970,Eric Lustbader
9971,Tom McGregor
9972,Donald Hall
9973,Fitzgerald
9974,Edward Bloor
9975,Roy Blount
9976,Peter De Seve
9977,Peter De Sève
9978,Michael Curtis Ford
9979,Siegfried Berger
9980,Barbara Freethy
9981,Diana Diamond
9982,Chuck Smith
9983,Chuck
9984,Jr. Smith
9985,Eva Ibbotson
9986,Liselotte Julius
9987,Angelika Naujokat
9988,Kai Meyer
9989,Kensington Ladies' Erotica
9990,Roger Shattuck
9991,Douglas Keith Candland
9992,Mountaineers
9993,Peggy Ferber
9994,Mel Levine
9995,Meir H. Degani
9996,Marty Crisp
9997,David Lubar
9998,Catherine Daly-Weir
9999,Dan Greenburg
10000,Philip K. Howard
10001,Joseph Barbera
10002,Dorit Rabinyan
10003,Daniel Pinkwater
10004,Charles Williams
10005,Lynn Freed
10006,Christopher De Vinck
10007,Jenny Lee
10008,Ruth Nanda Ashen
10009,Ruth N. Anshen
10010,Jim Kokoris
10011,Celia Rivenbark
10012,Connie Briscoe
10013,R. O. Blechman
10014,Abba Eban
10015,Hélène Narbonne
10016,Jacques Martinache
10017,Jesse Duplantis
10018,Mark Chadbourn
10019,Mary Logue
10020,George S. Clason
10021,Michael Laimo
10022,Al Kelly
10023,Tamilee Webb
10024,Lori Seeger
10025,Stephanie Seymour
10026,Larry Waschka
10027,Cynthia Richmond
10028,Robert Parry
10029,Laura Wickenden
10030,Carole Lewis
10031,Mark L. Prophet
10032,Emmet Fox
10033,Stuart Gordon
10034,Cecelia Ahern
10035,Elaine Viets
10036,Peggy Noonan
10037,Matthew Lesko
10038,Mary Ann Martello
10039,C.J. Beck
10040,Thomas Kinkade
10041,Katherine Spencer
10042,Lewis Thomas
10043,Tom Brannon
10044,Barbara Gibson
10045,Lynne Ewing
10046,Patricia Moyes
10047,Diana L
10048,Alexandra Sellers
10049,Caroline Cross
10050,Stephen R. George
10051,Esther Freisner
10052,Charles L. Grant
10053,Simon &amp
10054,Schuster
10055,Paul Lopez
10056,Fritz Siebel
10057,Elizabeth Winthrop
10058,Stoddard
10059,Trina Schart Hyman
10060,Bernard Lorthol
10061,Roswitha Quadflieg
10062,Yoshitaka Amano
10063,Kelley Jones
10064,Carly Bishop
10065,Sheila Simonson
10066,Margaret St.George
10067,Jill Bennett
10068,Catherine Gaskin
10069,Susan Mallery
10070,Lord Sudley
10071,Patricia Gardner Evans
10072,K.C. McKinnon
10073,Beverly Barton
10074,Karen Kendall
10075,Donna Simpson
10076,David Pickering
10077,Gwyneth Jones
10078,Eric H. Warmington
10079,Philip G. Rouse
10080,W. H. D
10081,Christine Flynn
10082,Connie Flynn
10083,Johanna Reiss
10084,Bill Thomas
10085,Poppy Z. Brite
10086,Joan Walsh Anglund
10087,Assata Shakur
10088,Angela Davis
10089,Philip Norman
10090,James Tate
10091,Caitlin R. Kiernan
10092,Theresa Medeiros
10093,Peter Washington
10094,Michael Heatley
10095,The Beatles
10096,Annie Leibovitz
10097,Elaine Fox
10098,Graham Joyce
10099,Julie Kistler
10100,Metsy Hingle
10101,Jo Ann Vest
10102,Gwynne Forster
10103,Kathleen Korbel
10104,Kim Cates
10105,Kimberly Cates
10106,Duke
10107,Elizabeth Duke
10108,Jessica Steele
10109,Alan Cackett
10110,George Saunders
10111,Eve Gaddy
10112,Patricia Hagan
10113,Michael Heslop
10114,Ron Picarski
10115,Wayne L. Westcott
10116,Mark Williams
10117,Thomas R. Baechle
10118,Richard A. Clarke
10119,Zenna Henderson
10120,Mark Olson
10121,Priscilla Olson
10122,Elizabe
10123,Mariah Stewart
10124,Susan Alcorn
10125,Leonard Sanders
10126,Lois Ehlert
10127,Virginia Euwer Wolff
10128,Andrew Weil M.D
10129,Jack C. Harris
10130,Gene Biggs
10131,Margo Lundell
10132,Jose Cardona
10133,Walt Disney Productions
10134,Melissa Getzoff
10135,Julie Durrell
